,1628.00 < CaseId <==0,835.75 < CaseId <==8,Archive=1,CaseId <=5,CaseId >=0,Contact Hospital=0,Contact Hospital=1,Create Questionnaire=1,Decide Claim=1,High Insurance Check=0,High Insurance Check=1,High Medical History=0,High Medical History=1,Low Insurance Check=0,Low Insurance Check=1,Low Medical History=0,Low Medical History=1,Notify by Phone=0,Notify by Phone=1,Notify by Post=0,Notify by Post=1,Notify by e-mail=0,Notify by e-mail=1,Prepare Notification Content=1,Receive Questionnaire Response=0,Receive Questionnaire Response=1,Register=1,Send Notification by Phone=0,Send Notification by Phone=1,Send Notification by Post=0,Send Notification by Post=1,Send Notification by e-mail=0,Send Notification by e-mail=1,Send Questionnaire=1,Skip Questionnaire=0,Skip Questionnaire=1,pr=t
0,0.0,0.00016578091526570034,0.0,0.0,0.0,0.0,0.0003222961076394852,0.0,0.0,0.0,0.00047550664883493196,0.0,0.000285596126467731,-0.0001241954381980614,0.0,8.659717775980988e-05,0.0,0.0,0.00018989438561713143,0.0,-9.871670491183773e-05,0.0,8.562788265050088e-05,0.0,-6.367304353649144e-05,0.0,0.0,0.0,-0.00024816427732443023,0.0,-0.000310612468266493,0.0,0.00029292489400483025,0.0,0.0,0.00023706652967359562,0
1,0.0,0.0,0.0,0.0,0.0005934495902936835,0.0,3.0401832346160754e-05,0.0,0.0,0.0,3.315398302879149e-05,0.0,0.0005387161563164016,-0.00011388983360807605,0.0,-0.00019107553015846958,0.0,0.0,0.00029950862911556295,0.0,0.0004367298675661592,8.66674319452962e-05,0.0,0.0,0.0,-0.0007558811121929812,0.0,0.0,0.00021753952235767707,0.0,4.1135891171601566e-05,0.00026285821136311325,0.0,0.0,-5.847894921842712e-05,0.0,0
2,0.0,0.0003111808712936841,0.0,0.0,0.0,3.1432715066366335e-05,0.0,0.0,0.0,4.30335932473338e-05,0.0,0.00043620666870986815,0.0,0.0,0.0003062201687514703,0.0,-0.000476205154974039,0.0,0.00032625951469776495,-0.00011112558649512034,0.0,0.0001479670612381463,0.0,0.0,0.0,-0.0002870930741684013,0.0,0.0,0.0001186905483421619,0.00028098769770364693,0.0,-0.00011629808171717467,0.0,0.0,-9.2189073198143e-05,0.0,0
3,0.0,0.0,0.0,0.0,0.00020347193086044826,0.0,8.474402325192574e-05,0.0,0.0,0.0,-0.00013489263512862342,0.0,-0.00012471572850381523,-0.00010822711844114007,0.0,-5.838087311447824e-05,0.0,0.0002764193977507546,0.0,0.0,-0.0004790317589285998,8.785049054955327e-05,0.0,0.0,0.0,-8.721862602946564e-05,0.0,-9.780778040641917e-05,0.0,0.0,0.00015323749426907372,0.00027374822659917316,0.0,0.0,-0.0002482325467906037,0.0,0
4,0.0,0.0,0.0,0.0,0.0005576367528223352,0.00017265355654941977,0.0,0.0,0.0,-0.00018499652982528465,0.0,0.00019857406362325407,0.0,0.0,5.0474097909590996e-05,0.0,-0.00022409428546650193,0.0,4.617121617188581e-05,-0.00018258317142575174,0.0,0.0,-0.00041553698873350884,0.0,-0.0005002255246948136,0.0,0.0,0.0,0.00012188786950085052,0.0002450102809351776,0.0,0.0,-0.0008166722736500315,0.0,0.0,-2.0449640334714154e-05,0
5,0.0,0.0,0.0,0.0,0.0006430383319922781,0.0008253163324811128,0.0,0.0,0.0,-0.0004558466230755602,0.0,0.00011177494101703973,0.0,0.0,-0.00042049722786805676,0.0,-0.00012386363472378028,0.0,-0.00012598719935767662,0.000135554237156469,0.0,0.0,0.00043216360310066024,0.0,0.0,-0.0001516767848113296,0.0,0.0,0.00020859715847659874,-0.00023699731213098083,0.0,0.0,3.418870724451336e-05,0.0,-0.0001617491031044753,0.0,0
6,0.0,0.00022087090620318174,0.0,0.0,0.0,0.0,-0.0002962366287554153,0.0,0.0,0.0,-0.00031749308119530153,0.0,0.00012941474032612091,-0.00033661979805042644,0.0,-0.00030864726797075843,0.0,-0.00014682388608428727,0.0,0.0,0.0003500925807405609,0.0003129058380946874,0.0,0.0,-0.00033676123796497963,0.0,0.0,-0.00034478980421702725,0.0,0.0,-0.00013645041602452357,0.0003307934753782718,0.0,0.0,0.0,-0.00013266141551083712,0
7,0.0,0.0,0.0,-0.0019291593877747476,0.0,0.00015425008820173854,0.0,0.0,0.0,-0.0005397032485977969,0.0,-0.000506111669061018,0.0,0.0,0.000308613988384144,0.0,-0.000543090108473544,0.0,0.0004474068462029222,0.0007918331416884655,0.0,0.0,0.00015263695731929672,0.0,-0.001039658184409458,0.0,0.0,0.0,-0.0008765412900279264,-0.00028454995734909105,0.0,0.0,-9.791887570850004e-05,0.0,0.0,-3.5209967510633195e-06,0
8,3.305035515063346e-05,0.0,0.0,0.0,0.0,0.0,0.0002751625855145679,0.0,0.0,0.0,0.00011633320441037998,0.0,-0.00010309724944252712,6.297134114871518e-05,0.0,-0.00010397546817296718,0.0,0.0,0.0003230483918741728,0.0,0.0004779369323873614,0.0,9.826396758606307e-05,0.0,0.0,-8.000772649950629e-05,0.0,0.0,0.00030353556309357384,0.0,0.00027281418803380133,0.0,0.000255981622538717,0.0,-0.0002816620331145747,0.0,0
9,0.0,0.00039101984572086876,0.0,0.0,0.0,0.0,0.00014655277526199646,0.0,0.0,0.0,-0.00013299246674270302,0.0,0.00017872026435136968,-5.1074952663846064e-05,0.0,0.00018624378898425954,0.0,0.0,7.190266196956088e-05,0.0,-0.0003923021563429956,0.0,-2.6240485725425097e-05,0.0,0.00034452593434852963,0.0,0.0,0.0,0.0006170723200542181,0.0,-0.0002888317021683973,0.0,-0.0005101502831976567,0.0,0.0,0.00014508481775930978,0
10,6.416769988955691e-05,0.0,0.0,0.0,0.0,-9.695874525713068e-05,0.0,0.0,0.0,9.63110862010643e-05,0.0,9.518333731208534e-05,0.0,0.0,-9.863972804342294e-05,0.0,9.32064854989105e-05,0.0,-8.331238468482252e-05,9.841465857331984e-05,0.0,0.00010097230374536837,0.0,0.0,-0.00010284684887757854,0.0,0.0,0.0,-8.752939142063527e-05,-9.027577379787187e-05,0.0,9.199312605468694e-05,0.0,0.0,0.0,9.465412518155495e-05,0
11,0.0,0.0,0.0,-0.0003640840580761093,0.0,0.0,0.00017802697683338265,0.0,0.0,0.0,0.00044051245484562053,0.0,-0.00042409867640099747,0.00039577392849477096,0.0,-0.0006005833490735777,0.0,-0.0004038468361703821,0.0,0.0,2.167919977625902e-07,0.0,-0.0006202209849636604,0.0,0.0003674653818556206,0.0,0.0,0.00038700115894432183,0.0,0.0,0.00020991511613952866,0.0,0.0006062195181871939,0.0,0.0,4.6720093189029435e-06,0
12,0.0,0.0,0.0,0.0,0.00013952939597513639,0.0,0.0001752025920582407,0.0,0.0,0.0,-0.0001999402818297131,0.0,0.00017607709097732706,-0.00018290691451360705,0.0,-0.00038657510771313486,0.0,0.0,-0.00035071245648022513,0.0,0.000240427908596415,-0.00022422142002159065,0.0,0.0,0.0,-0.0003773912594654318,0.0,0.0,0.0005994967897117951,0.0,0.00024727561581329297,-0.0005992222062175639,0.0,0.0,-0.00036800248152370977,0.0,0
13,0.0,0.00047199090402912113,0.0,0.0,0.0,0.00025847077441041086,0.0,0.0,0.0,-0.00011404037855555082,0.0,0.00045917636069705463,0.0,0.0,0.00010023309096240979,0.0,-0.000472230702732153,0.0,-7.148018493152804e-05,-0.0002664698575729916,0.0,0.0002726104171976893,0.0,0.0,0.0,0.0005332512068153836,0.0,0.0,0.0007188291898513615,-0.00026778413618278084,0.0,-9.689053657630342e-05,0.0,0.0,0.0007461252991269236,0.0,0
14,0.0005424234397378063,0.0,0.0,0.0,0.0,0.0,1.2541606061283827e-05,0.0,0.0,0.0,-2.7560008981090852e-05,0.0,-0.00043561316287815113,5.116548150763563e-05,0.0,0.0003726224283884955,0.0,0.0,-0.0007382599074064765,0.0,0.0003531274861972676,-0.0004083055013821002,0.0,0.0,0.0,-0.000294951918367476,0.0,0.0,7.109452057857174e-05,0.0,0.00040633924002149733,0.0003976112242073653,0.0,0.0,0.00015256285027162562,0.0,0
15,0.0,0.0,0.0,0.0,0.00011917418178214323,0.00016704928848778342,0.0,0.0,0.0,-0.00016775531135819398,0.0,0.0001775021451759881,0.0,0.0,0.0001736069545488076,0.0,-0.00017242882305425617,0.0001601103245239013,0.0,0.00015935797206199237,0.0,0.0,0.0001712290619292474,0.0,0.00014610981074355896,0.0,0.0,0.0001571828562212951,0.0,0.00017095545109010676,0.0,0.0,0.00015337384390089965,0.0,0.0,-0.00018215537659371385,0
16,0.0,0.0,0.0,-0.00035050173958209925,0.0,-0.00017983268732894235,0.0,0.0,0.0,0.0003960648747748977,0.0,3.157002759259213e-05,0.0,0.0,0.00038907682656385054,0.0,-9.916307921686787e-06,0.0,-2.3871723082414236e-06,0.0004229582392965133,0.0,-3.118530562958644e-05,0.0,0.0,0.0,-0.0003880707618165824,0.0,0.0,-4.301286651244563e-05,0.0003875577237591923,0.0,-6.534785478090234e-06,0.0,0.0,-0.0001907343429957798,0.0,0
17,0.0,0.0,0.0,0.0,0.0004278967525516951,0.0,0.0008778164261547118,0.0,0.0,0.0,-0.0005023573860114936,0.0,0.0004237611004705126,-0.0008513292635688784,0.0,0.0003798408719544638,0.0,0.00038486168097217395,0.0,0.0,-3.274631256781013e-05,0.0,5.86954575714858e-05,0.0,0.0,0.0004902107595675442,0.0,-0.00022571084300995381,0.0,0.0,7.584898234999941e-05,0.0,-0.000529932840919979,0.0,1.2266174496425873e-05,0.0,0
